msno,payment_method_id,payment_plan_days,plan_list_price,actual_amount_paid,is_auto_renew,transaction_date,membership_expire_date,is_cancel
//JfRahw1QJhP26maav1FXpeGjANNutX1cA3yl79Kog=,35,7,0,0,0,2016-07-15,2016-07-20,0
JE6YsdcHDLSFM4Pw2hvEZIUMmCQ/tAbNzvGU80ur3ew=,41,30,149,149,1,2015-01-07,2015-02-07,0
IPVLRKd9Ay6nPyN2zJqbenbFX6Owm9t1KBkEFto0s0U=,41,30,99,99,1,2017-01-22,2017-02-22,0
YEXJoezav5fXC8FTEzYcSy0hvT5xayuLqGygxllwx28=,41,30,129,129,1,2016-08-06,2016-09-07,0
wJCidd2qzPRToYhmak/ctEOVnCaPNwKJwYXQWxo8cLI=,40,30,149,149,1,2015-12-28,2015-12-26,1
xPn3aVEH4vcXx3eLfw37C0zvQGKPB2uaVcI9EqcffxA=,41,30,149,0,1,2015-11-29,2015-12-31,0
/lA4tNR4uqpLysPPKap75wAI0LYNCLhZQlLnNgw+vlQ=,41,30,99,99,1,2016-10-19,2016-11-19,0
hvwsRNtVRjCbHcxOdirF4iu5htijSh7THR0iqhiQ5GM=,41,30,99,99,1,2016-10-23,2016-11-23,0
ZXUv+1jq+V4D5B0lfO6v0/7rmgtuS5e2TmMmMqL2wEo=,35,7,0,0,0,2016-09-08,2016-09-13,0
xg4opUf7VliPf/jNhf/9aqECBTRQolqhlJIU15uerkk=,40,30,149,149,1,2017-02-28,2017-03-27,0
mJd1QH2LuwdJ8K/ebcp6j/nbSNjtPIHKy1G8S/oilrk=,41,30,149,149,1,2015-08-26,2015-08-26,1
+FMjiiorqZQ3ZzNNmgO0vZM2yh8IHPvWSvwy2fSBMLU=,41,30,149,149,1,2016-04-30,2016-06-01,0
VpAV32pYRX3JipQMfYw8m20ghRR51iyzOgcYrIQzQ+k=,41,30,149,149,1,2015-02-17,2015-03-18,0
U938yzjAy6FznM5lAL185otHeIGJNhofiYlswvMrP6I=,41,30,99,99,1,2015-11-18,2015-12-17,0
tTdP8X6JCmYqA76RU4nsI7Omg+VPKWP1tS48BVnqLZU=,40,0,0,149,1,2015-05-02,2015-06-01,0
NoG2xGdXUOSvcX88IpEO9oFMVJTB98parVbBnqeS/Wc=,33,30,149,149,1,2016-11-30,2016-12-31,0
ZPTUqK23o549wX2wFwk/0czCJ7AQauIRB/oebDDi8Og=,39,30,149,149,1,2016-07-31,2016-09-21,0
V99DbOIG5k60x1jcpB0msW/iinYfI7bL+J4YCtyuc/c=,36,30,150,150,0,2015-09-29,2015-10-29,0
7P/NImFT290NQTJTmPOxNNdp8Z2RlLghia8vuoh62sw=,37,30,149,149,1,2016-11-22,2016-12-22,0
QKHPN5sKrRX6BlNt+71jZ91V5eOjnF7FjxZiyhNNoMY=,41,30,99,99,1,2016-07-22,2016-08-22,0
aJAbW793t1LIqVC6E7E8XScsIAmBu7qxysxcGndWEuM=,39,30,149,149,1,2015-08-31,2015-10-06,0
k/lyaFqthvUVpDvWI0MP4LfWTx+6xvM8YtnQyN/38GM=,33,0,0,149,1,2015-08-31,2015-09-30,0
oVyVPYb+Gl3BdeNIh0oq2zlCE05R7CpF3VdFPkfXkNs=,41,30,99,99,1,2017-02-08,2017-03-08,0
Ww4FOBUWauCOcKL2Erry2G4g4QqK0Lc4OZO+8bf6sP8=,41,30,99,99,1,2015-10-17,2015-11-16,0
OADFoZNYtsbLhYqi7kaBYWCTm8JYeeTTuF/5s+lFOZ4=,41,30,99,99,1,2016-06-21,2016-07-21,0
ebSHwFrF8nXbrBIcsw35mZUq0XaBhaW//aNS7FPZDCo=,41,30,99,99,1,2016-04-30,2016-05-31,0
4/vSkL6L0pqUiKChoafDmUu25EHN4wyFWqLE4EXwJZs=,41,30,149,149,1,2016-01-18,2016-02-18,0
po5PGKXk4BJ+3EH/MiXFk5dLCDhknihDUBSUBAc7z+0=,38,30,149,149,0,2015-07-17,2015-08-18,0
WMO3vThOUYAnIADLJ8S7CZ2v3Fg6IhjnKWadnrGP0eg=,41,30,149,119,1,2015-08-14,2015-09-14,0
7W0xBrsxagaqyRdMLT3yEANEAjnNjfRqHEbekkURmN4=,40,30,149,149,1,2015-08-05,2015-09-04,0
B8mh4Gok9jg8zT87Qj+SkUMyLvzjejT6yWlsEKTqids=,41,30,149,149,1,2015-04-21,2015-05-22,0
DntmsmmP2N47lq0Zhz9vm0zdgVV0Y0sragKzd4n5Txc=,41,30,149,149,1,2015-12-01,2016-01-01,0
km16szTJU9CeL7WjwAQHICJokUKlSBTqy52LJYnMW1M=,39,30,149,149,1,2016-07-31,2016-09-10,0
n9UNRVCvSM9P8Q4xweP2ZOG/6bsimvfQykbbZnnOBH0=,38,30,149,149,0,2015-03-08,2015-04-07,0
vaw+gPC7uozA4cjy9vY1lo+7L+NaMJc8qz9Rd8FMUcY=,41,30,149,119,1,2015-04-02,2015-05-03,0
ptJmlQL89JzrcGKvOn7n5qLOzr/H6Cvt95dd+0HPby4=,37,31,149,149,1,2015-03-14,2015-04-14,0
1WuQzQPgs6AEzfOBnPFB46aQNSVQ6ADkGQI6OWDwRYo=,33,0,0,149,1,2015-06-30,2015-07-31,0
XY605PydSYbJg0Sv1jCr6EYrtMl5epNsyhOrBgVdLY4=,41,30,99,99,1,2016-09-06,2016-10-06,0
neY/RJHUFRllD/q2X+KVBrCN+JXHGeVcinioXgBMaMY=,41,30,99,99,1,2016-06-12,2016-07-12,0
Qu5ZHmc0na6JfbKP25KAImEsxEIvV2hYe7uYL2Hdrkk=,39,30,149,149,1,2017-01-31,2017-03-08,0
FxZj5Purx1Sb1GBaLgPJs61DXzk6fFqMhw6VZupRyWU=,39,30,149,149,1,2016-11-30,2017-01-26,0
5bGdmkmlW3p0jUqTe1kQKWX3cHOyFTussil7oHIrIPg=,34,30,149,149,1,2016-01-31,2016-02-29,0
e6y41vL9ssgFHazKMCgF9uP3rz6S7+vgYOVdXEDyALQ=,40,30,149,149,1,2015-07-01,2015-08-01,0
r8TpaENHPi94UGvyWGyXWPmnoEsITL+owy1ZtwOf3XE=,40,30,149,149,1,2016-04-15,2016-05-14,0
EzxtvyiwXCvlvDCw/FGWsUL0OQ872NrQeuj7unz2Fz8=,39,31,149,149,1,2015-02-28,2015-04-28,0
ryhVxFnFxvIQ5oDsvR8+LmueDgS7DSRuPCgM64sMPmY=,31,30,149,149,1,2016-06-30,2016-07-31,0
hiYaXA5O7m98a6jESz0JgyOloRP5uBHkytnjuaH29JQ=,35,7,0,0,0,2016-11-01,2016-11-08,0
++bK0FRJecXCogqXdjtO2Kyb3jq7uLM7qThTk+nN8tE=,41,30,99,99,1,2015-11-07,2015-12-07,0
/Ngg78Lr5CaBPKThWyxEJqrD/mBPD3BpDBa5qAm0Naw=,41,30,99,99,1,2016-02-06,2016-03-06,0
gd6JKeXQpykOG8N9dZBQXGSgQ4kxBfou9PSdA/bIWWc=,38,30,149,149,0,2016-09-22,2016-10-22,0
DQMPoCSc6EB39ytgnKCRsUIZnR6ZWSrHeDmX7nbxAKs=,41,30,149,149,1,2016-07-01,2016-08-02,0
zzWbNfxs2hJmRe82uVTk+0rIhuu8MqQngjdgmc5Oerk=,40,30,149,149,1,2015-11-11,2015-12-10,0
akzS2kk5aKJHBHltwKv8DcOqwjGVMDKzOs1Kq29NEMI=,41,30,149,149,1,2016-10-17,2016-10-17,1
uySBBwzZxSdtYUo6leYTI2pFYOEehPjCLsVvdWdWCj0=,36,30,180,180,1,2016-11-19,2016-12-18,0
GNTWHHpqOLIgzg4PRqKIeHSZ0j8wOhzWtFgsQy0iW50=,38,7,0,0,0,2017-01-20,2017-01-27,0
gWzMTBcXS2Gw/by6BvtWFsq1HBAiOi1BtN4d3B+guMQ=,41,30,99,99,1,2016-05-10,2016-06-09,0
iawNwU/J0gjglUOw4TZSmr7C3UMae5VhAgVF5R1MJd0=,40,30,149,149,1,2015-11-01,2015-12-01,0
QSNrgHszakJ8TX+NZSQ/kyTZ8Ne1bffI1LAVisadJyE=,41,30,99,99,1,2016-07-10,2016-08-10,0
/qw4Ba6pfUU770AQJ5+sQ9jRXdWT6YGqvujCVL6Wa7k=,41,0,0,0,1,2015-05-12,2015-06-08,1
QJFq7/QcX2aknLIXbQZWoZ9sTc0Y7e4wQYbsKwHqGjw=,40,31,149,149,1,2015-01-24,2015-02-25,0
DHx61ACvV2R2anR6qp1fSLX2VEXQ+jsI+X8QRzrMIKE=,41,30,99,99,1,2016-01-04,2016-02-04,0
hHt8KVAsKXi9bu4YtTqcoGLleNEfvlwxaLWduANvDkw=,41,30,129,129,1,2016-04-05,2016-05-04,0
eJzQQgtJM0sMCJKWK/rPpM34iC/IVK6BQA1gXf8B1vk=,40,30,149,149,1,2015-07-06,2015-08-05,0
PT91iXx1wPtumho9fb8q67UZCdgXV3xIK48rk3SJtZs=,40,30,149,149,1,2015-10-01,2015-11-01,0
KaCZapK+vGVljcSZepG49Vv6ucrarqZcWBVyoCV0Ld4=,33,0,0,149,1,2015-06-30,2015-07-31,0
4zU/eAYFa4KfqOsrXMfmiKTuBULSqVzOYntW2AZhhRk=,40,30,149,149,1,2016-08-25,2016-10-01,0
G0Ec4EF6Lw7b+AOTThY0XfDFy06X2M5ocEAAhAds1as=,41,30,149,0,1,2016-02-18,2016-03-18,0
aQCLDwjPAesPPIcwnRDwkn5YRu83uJFAYZawNHyws+Y=,36,30,180,180,0,2016-04-28,2016-05-28,0
TtXj2uxZWzx35eKzNBamHwjXCyg5E94CcnELukp5bUI=,41,30,99,99,1,2017-02-10,2017-03-10,0
7KC0BgOwAQWCMZVR2t3RBpKE7+FD71ZRP5D5Sc1NsAA=,41,30,129,129,1,2016-09-17,2016-10-17,0
Uer8wzF4BiAE3qTcbucfDnBeid/JUBBgqxiL/J9SI7w=,34,30,149,149,1,2016-12-31,2017-01-31,0
1WuQzQPgs6AEzfOBnPFB46aQNSVQ6ADkGQI6OWDwRYo=,33,30,149,149,1,2016-09-30,2016-10-31,0
Im0JDX/IJRG8JDD6Rr6juZio41y8mc0gvP4QspjSveM=,41,30,99,99,1,2017-02-18,2017-03-18,0
Oc8wfhH7V1qKPxcS+niJGuVM3OUVRnayFigaUWYd35Q=,37,30,149,149,1,2016-12-16,2017-01-15,0
as+8C1GjW5zNT9WI8/oLzqEQ4Q32MTUogxtc/QY+nOs=,41,30,149,149,1,2015-02-07,2015-03-07,0
AwlZbzb5XodBL7NOm+wpkpCL+vO7X/HCmoaJhyI4AuQ=,41,30,99,99,1,2016-02-21,2016-03-20,0
d7ExctDu5QfGk87Lo8lVlAzVS6HLG8n7spErgfMf6IE=,41,30,149,149,1,2016-02-06,2016-03-07,0
1psxy5XRMyzAZwSbDow7cpCAj+9+RD8/mZlIAmayoag=,38,30,149,149,0,2015-03-30,2015-04-29,0
wW8CsUHtrG/UIDUAoe2x53G5Hr8yK5CuuTPbOoDYKsQ=,38,30,149,149,0,2016-12-10,2017-02-08,0
untg/6tXA+sG5Vw6ChfHnTdF/iKUqZON0wypLD2p1+c=,41,30,99,99,1,2016-10-12,2016-11-12,0
rZeSMoHdXJ6rPyPDEBg4skp2J1j7pOE39L6rsCV6VaA=,33,30,149,149,1,2015-11-30,2015-12-31,0
w0xCvzHQBQwII6+O6QMx5ndKo32nYDAXr8NK14PXCk4=,41,30,129,129,1,2015-11-01,2015-11-30,0
p5JhJfKDGLm+AVpcPCWGRNKZ7zIhDH0uUvlXAsi9TU4=,33,30,149,149,1,2016-05-31,2016-07-01,0
oFGMXRLNqXXvl69MplDGWDmYDFiov8MnPs3bpwAWh+4=,41,30,149,149,1,2016-02-25,2016-02-25,1
4883MeQY3wbTCpYZjLoDdbLkHUnrVQ1aIb1u/BGltPg=,40,30,149,149,1,2016-01-20,2016-02-19,0
mKZO6Wa+0Vi9vhDgedszhNVF8qTXfjmd4fJmZy61I18=,36,30,180,180,1,2017-02-22,2017-03-22,0
Pr0WyfumU7VMcYPaO1s85Qy7WAifLcQv1wTlc0vgi+E=,41,30,149,0,1,2015-11-15,2015-11-15,1
a2ig4e0tlCzT7sB3mqz5DZZpOp4uUTwqYq6Y4k6oBE8=,36,30,150,150,0,2015-10-09,2015-11-08,0
tTdP8X6JCmYqA76RU4nsI7Omg+VPKWP1tS48BVnqLZU=,40,30,149,149,1,2015-07-02,2015-08-01,0
hxGjWcQiiFsATWJ2/B9iV7hLPGDhdBn0TzXH+r9y/20=,34,0,0,149,1,2015-08-31,2015-09-30,0
m6dFFF2Vx0XzLQQFbxliIkIOUVC1Q/wKz2vVmixI71I=,39,30,149,149,1,2015-12-02,2016-01-04,0
EZgfFjxaRTfN7JqaDrbmMk04Khsoxe212OBjMRc9Kyc=,38,30,149,149,0,2016-01-10,2016-02-09,0
uNzPzJy+99INlPH5NHoxPOvGm/+e4aPdiakTG7x1t8c=,41,30,99,99,1,2017-02-28,2017-03-31,0
KAkwIj9YdYGrNT4MlbEdXt/p74EV7675dri80Q85BNM=,41,30,149,149,1,2015-12-22,2016-01-22,0
juWLgaAptE6jk2sUzZe08wAyYm7a6P2jZ4OBUaCrbEg=,41,30,149,0,1,2015-12-22,2015-12-22,1
aKllE+brq8GUu8vNUgmZDl+jrAp/2DWEDF6XBwMgijI=,41,30,149,149,1,2016-11-17,2016-12-17,0
EhRYxZnrxZV13QVtyYSl2kEMwbdUWtYvGsFlMJTwOV4=,38,30,149,149,0,2016-03-23,2016-04-27,0
+9Q0UzM+XCIzH1BNZPFbFzvwt6QdIYd/DLn6nMt0TIU=,31,30,149,149,1,2016-10-31,2016-11-30,0
WC8Ln1kGzhO721+RXwwoSH0FLh9Are2StzzEEMIeVP8=,36,30,180,180,1,2017-02-16,2017-03-15,0
C8s45i7fGQA/29wGqVBGLqQ5F48tTVGvGA8sm009rso=,41,30,149,149,1,2016-02-05,2016-02-05,1
OKRwh7OLUjAJfVtTUOm5usSPRlJw7cRfIq7clTchCTs=,41,30,129,129,1,2015-08-12,2016-01-13,0
Qu5ZHmc0na6JfbKP25KAImEsxEIvV2hYe7uYL2Hdrkk=,39,30,149,149,1,2015-08-31,2015-10-08,0
a9IPFdU5zHE4zyVrzSeGye7t4YPp2OPbNjQqu8Eew4Y=,41,30,99,99,1,2016-02-16,2016-03-16,0
m6dFFF2Vx0XzLQQFbxliIkIOUVC1Q/wKz2vVmixI71I=,39,30,149,149,1,2016-12-31,2017-02-04,0
PY2OZZzIaVTcnBgRhPapzXQVn8mKCHTDSXmKIIFofs8=,41,30,99,99,1,2016-08-14,2016-09-14,0
R3gGgR1sLr5y/cYBVT6XZHmy+mqNueKcp1BDgGspB0w=,41,30,149,149,1,2016-02-20,2016-03-20,0
IDTaxoJIYRw7qoNCUm+Ac2efnr035K6c15lZD8u+I0s=,41,30,149,0,1,2016-06-22,2016-07-22,0
CaoLoARKsu+z/qGVbX/c9mry++XGi2FlyRd47pW91/I=,40,30,149,149,1,2015-09-12,2015-10-11,0
GKXO5lYMBrLomVKsOlsQX31SXIvCivGsWAcIlBZGwH8=,41,30,99,99,1,2017-01-26,2017-02-26,0
Z+Olj69tzq6yE2xZXVqQPGxSH+F8sp3pyIZx/FlpSM0=,39,30,149,149,1,2015-11-02,2015-12-06,0
O3WOE7YW2ZWh5xTvU6IPWioShRfN6CfcMu5s132Vmwk=,36,0,0,150,0,2015-05-06,2015-06-05,0
EZgfFjxaRTfN7JqaDrbmMk04Khsoxe212OBjMRc9Kyc=,38,30,149,149,0,2016-04-13,2016-05-13,0
x1zmRBFVBQztL6W8cvXFVOMfqBPcjTydo/n6O6wc5HA=,41,30,149,149,1,2015-02-06,2015-03-06,0
ymqSy2f5xZtRGo5DZQW2va2q2vxKjiIyVPE12anyVzo=,41,30,99,99,1,2016-04-08,2016-05-08,0
GZhOAWnF4TwQuqko+1pNtF9MmQhDWapNJzInNZMaLZw=,37,30,149,149,1,2015-07-09,2015-08-09,0
z7S8PTOL29GMxEaIOR1yXWE90+pGug5xZbApyA/Jwxw=,40,30,149,149,1,2016-11-02,2016-12-01,0
jm7+Aww71kCfcFmcgnqTjKgb6+lgK5t9I6NdoyvCBtQ=,28,30,150,150,0,2015-10-29,2015-11-28,0
QexWrjV6XgoM/52/M6oDP7gH+AqArMKXOkQxAQXwSG4=,41,30,99,99,1,2016-12-12,2017-01-12,0
2jE1Bt9FixRCjGL0ge44JtNeCD2kb3IwQroLrZLhM3k=,40,30,149,149,1,2015-11-13,2015-12-17,0
Ex+F8rXMJhuVh6E3PF8JVqdHfyN4AYGFKr6YUoUlx9c=,36,30,150,150,0,2016-01-22,2016-02-21,0
r8TpaENHPi94UGvyWGyXWPmnoEsITL+owy1ZtwOf3XE=,39,0,0,149,1,2015-04-30,2015-06-09,0
HVoGDxcnW2eZXjvWAzcmOd7O51eV3clZ0x62m+QEQVc=,41,30,149,149,1,2016-09-05,2016-10-05,0
+uXFPbMT24PGhpOWvCMasp29W+7jJBhwHEL0ep1PCMI=,38,30,149,149,0,2016-10-24,2016-11-23,0
akzS2kk5aKJHBHltwKv8DcOqwjGVMDKzOs1Kq29NEMI=,41,30,149,149,1,2015-02-28,2015-03-31,0
YbmsYH9W2Gu7s7dffMX/1F1O1exdJGYd3ODOWFCC4rg=,41,30,149,0,1,2015-06-24,2015-07-24,0
DntmsmmP2N47lq0Zhz9vm0zdgVV0Y0sragKzd4n5Txc=,41,30,149,149,1,2015-01-01,2015-02-01,0
Eh+c7w5xQlHAAr7W6o0QheDxQn3WW3KvmZkVOKvt7YQ=,41,30,99,99,1,2016-10-01,2016-11-01,0
iqntGKtjOtSzkPy1JKnLmi8P6mQ2hTgE0YBQpwiPkO8=,41,30,149,149,1,2015-03-07,2015-03-06,1
Tw68uGjNTmSCNg85NZkq3pA+RAZTfqGJHqTmfd+pMHk=,41,30,99,99,1,2017-02-05,2017-03-05,0
OCLnPq1M8n+aC0AKcbvUSA/ny92D9lcmQLSvpoGWveY=,41,30,149,149,1,2015-12-12,2016-01-12,0
GALP7fSbh3lWm9LlWh9CWpHI85xSfLzIWIP2tQz8gEI=,41,30,99,99,1,2016-04-08,2016-05-08,0
ryhVxFnFxvIQ5oDsvR8+LmueDgS7DSRuPCgM64sMPmY=,31,30,149,149,1,2017-02-28,2017-03-31,0
LFa6kalNBTzKg8ixv+yIC1m3KDJSXKOXxuxhhSPgcDI=,41,30,99,99,1,2016-08-31,2016-09-30,0
af9Vh9zy1MIc8mrT0ZZ9X5DRmBBZnYpfcM2z9yJl1eM=,14,0,0,149,1,2015-08-31,2015-09-30,0
W2LHboBnBZe5fkCcboMdvhpvSFJztxiJSUgmxZnLwy4=,41,30,129,129,1,2017-01-14,2017-02-14,0
QhpIC7unyXi5iIV7pElba5UrhduZ3wFlH7VNgm7jCM4=,39,30,149,149,1,2015-09-30,2015-11-08,0
QIZZmyBABY9GE1dJqsd3hhAlb537Zd9B+nxo/mtBAG0=,41,30,99,99,1,2016-09-14,2016-10-14,0
egW7EYTh2AtjaT0+KTolkvLRsO1QP+uro6sEYI/593s=,30,30,129,129,1,2016-09-18,2016-10-17,0
jVPFBsZ8nZWhUHrkOyyQDOaf2n7yGdZc3otICHgiy2M=,41,30,99,99,1,2016-05-10,2016-06-10,0
TNOwLoPZyUZ1egx/a9M1Ms2aZFahS/zoZsfM4DCGYeQ=,41,30,99,99,1,2016-01-17,2016-02-17,0
WB5zYjsyjziCggmiB/uwFC+c4vC0yUy+XkE4OSRYjKQ=,40,30,149,149,1,2016-03-13,2016-04-13,0
XHkTy5O8uAAcMwFlIEy+aA8OnCsqiplhLDZx3Lomjlg=,37,30,149,149,1,2016-11-01,2016-11-30,0
O6JmKtUhxzYOwhLlISWQmT2G91PyG5ouY+lmc7vXhTA=,41,30,149,149,1,2015-08-21,2015-09-21,0
27djCLA/yC+YgMzv4bTAbsDkxYgWzgc91ztVUfVcxbY=,41,30,99,99,1,2016-11-30,2016-12-31,0
0v4OfrVVpZi3yKnzJ418wCSC+y1h8rjqzMSeZMEDqfg=,41,30,99,99,1,2015-11-06,2015-12-06,0
96YFPtWlG6drDr9/3xpXuqIOb6IVXEbrBbzAX2l5trE=,41,30,149,149,1,2016-04-27,2016-05-27,0
S+8bObCdEP48R9Pi37tbOMZZ+3RFnlg9GjwPsJ69BeQ=,41,30,99,99,1,2016-01-07,2016-02-07,0
iNcrdtnbWLhTiCOvJ4Fwfn3Vck03yy2QirnumOZ3608=,41,30,129,129,1,2015-08-15,2015-09-15,0
kyZaj6EMn/B3O8rEd2p+LMJn6DVS/2jNBIhM8o3Fm2A=,41,30,149,149,1,2015-06-18,2015-07-18,0
QOjOqxlWGRnsxpIYserS+HHMVAgVQ/gOncsYR7hZr4o=,33,30,149,149,1,2015-04-09,2015-04-10,1
qQUoDgpxDulnQ++0gIBr0QS5G12MrY2jlfOHuPMEIdw=,37,30,149,149,1,2016-08-31,2016-10-05,0
PwB0yZDLHNcP5mcwoBjB1VovnA3QIj4tMtcNJAZTGSY=,37,30,149,149,1,2016-07-15,2016-08-15,0
TNOwLoPZyUZ1egx/a9M1Ms2aZFahS/zoZsfM4DCGYeQ=,41,30,99,99,1,2016-12-17,2017-01-17,0
mKZO6Wa+0Vi9vhDgedszhNVF8qTXfjmd4fJmZy61I18=,36,30,180,180,1,2016-07-23,2016-08-22,0
Tl5BLNxjD+3pbycr+HelCBSCpX4Whfeu58X+8ZyuNVg=,41,30,129,129,1,2016-11-19,2016-12-19,0
trjvEsC9F3yCK0LlZcIKlsu25IYuupqRblsDJ6OMA2M=,35,7,0,0,0,2016-10-26,2016-11-02,0
SdeUX55L2Qwbpw1E8P146gJnAIWAjIV68fL703uA2jo=,38,195,894,894,0,2016-09-01,2017-03-15,0
m/3iWGVjylzsg+4XuMo6ncqOhd61exkjGR/2NYmpK4g=,41,30,99,99,1,2017-02-03,2017-03-03,0
+MfW6kj22JiDPaDcUtcfOEgelXWJGad64VBC4WawyYY=,41,30,99,99,1,2016-08-25,2016-09-25,0
lA3ipiznC21YVR0dowwkxt9LXVXdMkFoC8WPV83gChc=,36,30,150,150,0,2016-02-15,2016-03-16,0
J6Pd1wsLqGTMHxyN4cbrnz6iNWl2eBzLC9ecg1MTt6M=,41,30,149,0,1,2016-01-25,2016-01-25,1
V2U44dpk7XVwRmCaHbvBPzt6cDuTGeVJHnWx5+JMK04=,41,30,99,99,1,2016-11-26,2016-12-26,0
+RnfF5PnsHCYiqD6E3qftkFlzrdgmt/sP/5ovqOROhk=,41,30,99,99,1,2016-11-30,2016-12-31,0
QJFq7/QcX2aknLIXbQZWoZ9sTc0Y7e4wQYbsKwHqGjw=,34,0,0,149,1,2015-09-30,2015-10-31,0
tPKayBFxrjSgW1HXXbs3+FB3D6G4rpbrqPpAFxrN8F0=,41,30,149,149,1,2015-02-28,2015-03-31,0
ark83Ghk9W18ZQVWTl29WGLbZwA5slmn+FhsoaRALAY=,41,30,149,149,1,2015-07-04,2015-08-05,0
rOOc7BzlMwJpHi99YxKtp03yDw3YRelMca0BewdMdRs=,38,30,149,149,0,2016-05-07,2016-06-06,0
66Qf3IBG2IRtnVku5+8OpTc8EhhCz1grQmVUSwl2VhM=,41,30,149,149,1,2015-11-03,2017-02-01,0
6CsCnzYrSM8/NULRWDMe950DpZX4nXLa+KqwT658Bxc=,41,30,99,99,1,2016-04-24,2016-05-24,0
n363Gebribmpe4fKLvg4tqmBcNP1sGtlBPU+H0YHgzE=,35,7,0,0,0,2015-06-04,2015-06-15,0
ySqmVaUVuF6E2RxQIOQEtxdTcttqSPyicy1EACtQGK8=,41,30,149,119,1,2015-08-13,2015-09-13,0
1Rtsz4qel8MsnD6oJQjkfFxLHhmveSZIJawGqRDdnlY=,41,30,99,99,1,2016-03-22,2016-04-22,0
n9UNRVCvSM9P8Q4xweP2ZOG/6bsimvfQykbbZnnOBH0=,38,30,149,149,0,2015-01-04,2015-02-03,0
bO6BEBR1kOHur6g6DM6iVp5suRyYZ4LLmeFWgD9f3Dc=,41,30,99,99,1,2016-11-13,2016-12-13,0
PwB0yZDLHNcP5mcwoBjB1VovnA3QIj4tMtcNJAZTGSY=,37,30,149,149,1,2016-09-15,2016-10-15,0
LFa6kalNBTzKg8ixv+yIC1m3KDJSXKOXxuxhhSPgcDI=,41,30,99,99,1,2016-12-31,2017-01-31,0
6FwZ+j7K1eRpyXraIz8wZZLTsXUVOC3QdtXfd26OtQI=,30,30,149,0,1,2016-08-07,2016-09-06,0
3lppu6BqeR4/JKC3Qzz6sTHO0YSBs9gDmfnapGa1V/w=,40,30,149,149,1,2016-02-11,2016-03-11,0
2HbA6OaVrbcbZtro5yXSH4CxFNeYmr+pw8mq4QQiiMA=,41,30,99,99,1,2016-06-26,2016-07-26,0
6CsCnzYrSM8/NULRWDMe950DpZX4nXLa+KqwT658Bxc=,41,30,99,99,1,2016-05-24,2016-06-24,0
AfnPPfCb9JlVPlUOl/DS/df0F68UQJgvL+AR8ekHfYc=,35,7,0,0,0,2016-10-26,2016-11-02,0
ptJmlQL89JzrcGKvOn7n5qLOzr/H6Cvt95dd+0HPby4=,37,30,149,149,1,2016-11-15,2016-12-14,0
SZH8Jwzegbk5wOjizaXJs5u+FJW2XibSyB5076F0J+g=,38,30,149,149,0,2016-10-07,2016-11-06,0
Ww4FOBUWauCOcKL2Erry2G4g4QqK0Lc4OZO+8bf6sP8=,41,30,99,99,1,2016-01-16,2016-02-16,0
3Li9/Sv5+OPT3y0289v1xTxxEcIuiyJBZuJOFbDnyos=,29,30,180,180,0,2016-09-27,2016-10-27,0
qPxjgP2JXHfflwcYmXZuvPc9y2bKrqztqKnP4JZbHqw=,34,30,149,149,1,2016-11-30,2016-12-31,0
3KvXX4DNqvG1hTHBxbOBFPtzhFYJ6GfeWZycnMy/1mY=,31,30,149,149,1,2016-12-31,2017-01-31,0
nyCAc6D3HbFT99jBAuHMVakSghTsQcx/dB3agrBSlk0=,37,30,149,149,1,2015-10-02,2015-10-12,1
32wM0FiMkfrxcGsC8qw2C/yzaYWqfZFk/+IAX5mezy4=,41,30,99,99,1,2017-02-21,2017-03-21,0
gd6JKeXQpykOG8N9dZBQXGSgQ4kxBfou9PSdA/bIWWc=,38,30,149,149,0,2016-11-27,2016-12-27,0
iDNzfJ9Zr5XykI/pWvF1eid82WOGWtTCixA7ekbRHwI=,41,30,99,99,1,2015-11-09,2015-12-09,0
kRZa9eZTskKH/3X0IqFQLEXMB9vW6/+HRLnXfU9ecOc=,41,30,149,0,1,2015-09-27,2015-10-27,0
NoG2xGdXUOSvcX88IpEO9oFMVJTB98parVbBnqeS/Wc=,33,30,149,149,1,2016-12-31,2017-01-31,0
MaH4ikHpFfyClQFtQ5/waRIxxSLKIGwwRP3EBbwlO2w=,21,0,0,149,1,2015-04-30,2015-06-13,0
MaEVPw0v3Dqp6h79E+kKGQWeQ2tvl5TYqJzS5kdtwaY=,40,30,149,149,1,2017-01-04,2017-02-03,0
qCLRIdx93INbXvfjoFyb66jJb1knze5xv16ZsYEnuyM=,41,30,149,0,1,2016-06-04,2016-07-03,0
n0pvcv7QortUv5THHqHSWob6pforXPYIfrhh2oQ/ROs=,41,30,99,99,1,2016-08-05,2016-09-05,0
Y/S0I2Dpn0upj9ibSC8lwCedb9kiUIHvEsLelnt+Duc=,41,30,99,99,1,2016-12-14,2017-01-14,0
wJCidd2qzPRToYhmak/ctEOVnCaPNwKJwYXQWxo8cLI=,40,30,149,149,1,2015-10-27,2015-11-26,0
9xjJH9cxh9JrF5TY+k/6EVgUcy07MIrBh8mUX0gzO08=,38,410,1788,1788,0,2015-06-25,2016-08-08,0
Wb7KGvhieNkYqIVGlBX4Vo0yI1PLJr+ZRjwADqD8Tz8=,41,30,99,99,1,2017-01-18,2017-02-18,0
