msno,city,bd,gender,registered_via,registration_init_time
6+2SycgYSxQ3Zoqx4cKqB1PBFDSwoo24nGo79AHJ3Ag=,1,0,,7,2013-03-10
pJ2ad3tX0jkul+VJiY7GkkC10vLMuahS0kHJb6jTMJg=,1,0,,3,2013-03-13
r+XILfgNh699UvPERJcyt8k1D8XC3uz1FhsQZipJhiM=,1,21,male,3,2016-01-21
8B8EgIV9oLKmTTvyejm+o8B1VIFw5n2heG69bzb9ESs=,1,0,,7,2016-01-22
+0Ww+2bhoCF1QwmZPYe/QSQGHCGjpgp+6wGLzFr9Mbo=,1,0,,3,2014-02-15
K05pqntYd5VfaRIFTA92THkZ/SJeolwLzCRrtX6HrhQ=,10,47,male,7,2012-01-23
bMhxB8+u8otqlaqBVwzH5GTJsDPY/9/cv/nKbiCWngA=,1,44,male,3,2015-05-04
kdiE5M0BzCQ+Ew+URr/GjSCbXAz4BTyArLgkS0NDSe0=,4,36,female,9,2006-03-18
gRjWfcIbKoOXNgtmuVNW/SemZKKfWgZa4hOYQmR/sWk=,1,0,,4,2016-01-06
yryd40RHbpBFDCWQJJsGGY68TPECO2f6bm4MNHoH5nw=,1,0,,7,2016-01-21
k2tQtS9y3S3iBBwM32TDhmWnE+4oo5ve8E7pOSUXn7w=,1,0,,4,2016-04-13
8Xny3qnVYrueDKaKnbwtbDL07qke7yQDARsxxl4SMRU=,17,0,male,3,2012-04-02
IIZX64jChSJgkX6EeNJkAh40r9QMrjK18OxNXiWk+Rc=,6,18,female,3,2012-05-01
X7RUYKlymi0w7kz89+WeKIN1fk2VpqlHIFsOHPCRY3Y=,12,42,female,4,2016-03-05
x0NQS+c+Nfd5bnZVVVxKSOlfphERtAuK8LDcxIwE+yI=,4,52,female,3,2015-01-17
RXrRygfJps4iENQuO0T9+Xhu+foz56NVfBfRJFZgkWM=,5,37,male,3,2015-03-13
WMXkbiqqe3383hhxUNGxnonNCt8O+lKgnESxfzy0EHA=,1,0,,9,2015-04-05
cWi4LOe9ZVqqbh7K6py9rIySvTe5sqCo51F6Da/nc2U=,5,0,female,3,2015-04-12
Ojk3R7phpP4lw/W5eEMAWqFJGi8+foozyPsKaiDXCLQ=,1,30,female,3,2013-04-22
5JbApPYruFK5JK/GKrVbm0Q6LrHM211FN0j5xo3ZHKo=,1,0,,4,2017-02-22
MOQdZ8N52whxHOwBZZFPRhU4gU3krDtjW1AP/BJ6ikc=,1,0,,4,2016-08-23
HauJDBnLKqGDjgvNsAmbTr6fYTVqwqa+M9XC8Q96eP8=,1,0,,4,2016-09-05
lznCOlSJFz+kjLFKIKBYFBeEb02+mloCfnxg9FgLp0Q=,1,0,,7,2014-03-22
VDn2YqD5NT5NWFTl7erYc4Jj3Jq9i5vco7PiybejB9g=,6,26,male,3,2015-05-15
nfg39Kx5xIttKx79r/MjCTO9rne0bwW3QmSPl2Bk6Ko=,11,32,female,9,2008-07-15
Fhv1XzPTWR/FptSHVitvHY/3L1ShBSN/6MrOd1EGZTw=,21,25,male,3,2014-10-27
oIxzVg6ooCBQ4cwua0yQ84/PGZDynGkEIy/jXHwPPEg=,1,23,male,3,2015-09-21
Gd0vvTA/Hp1AaFPTSBxrHGl9NC/vOMiqh2oJoCzOWd0=,3,24,female,3,2011-12-23
6QDaP47o5kO73u4Iq6itXuCTF50nEJ3Iw6X3ENxLgPE=,1,0,,7,2012-01-10
pcsn1rWEJUHxxfcrqWs/WOp3LYTp6jxKM5Kzxp9sfHQ=,9,0,,9,2012-02-26
WuapO6dgrN/JVQlYDNRcEqJY4/HpvFBR0Riat10LfLQ=,1,0,,7,2015-01-17
x3J2TM34VB2QoKUmJ3njA80t0Lx0yJJpMesWMgEFNbI=,1,0,,4,2016-12-16
bAK+p/NarCcSSIrY+cMZzph8ir7gyHyfTxSZjk3vpBU=,1,19,male,3,2017-02-06
iQC84Jwz4RzuoHHyQqECl5NE+RZrb5utUiCeDp81vys=,6,0,female,4,2017-02-11
sbAyV4zyOS1pa5FucvHa7IxgJP997Jp3RCaxvl3Fiek=,18,18,male,3,2015-01-06
HKAJDLJJIhK4CNHbYMWtR9qbH2OsZuYF+5GfSLqqvW8=,1,0,,4,2016-11-12
oDhAGzyqnMHrR6f5DwCtuoeb1BPzirPdO6EodnslC78=,4,19,male,3,2014-09-16
ksZuaNeEoaQtQEB6O3aeJ+/B2jZ2cLCVMCWyVVOPHp8=,1,0,,9,2014-02-03
W2LHboBnBZe5fkCcboMdvhpvSFJztxiJSUgmxZnLwy4=,1,0,,7,2016-07-15
oXeBMUCYCHotPurpU6hOOQKHflHC1c110EizgrNsehA=,1,0,,4,2016-08-19
XgrgHPRR1fYVjgDAGwxvbaFB+Jv0xnWDApNMiahmUb8=,11,23,female,3,2015-07-11
WDyzywucPNDzYzHPszys3rcdNAw4RNYVKfFLQwLxJDI=,1,0,,9,2015-04-14
086UjK/UJdx3VjLbyH5Q1rU19/eMm113vQ2ecBZ/6ow=,6,17,male,4,2016-05-06
8GSzQWSB4xqDRPt+HjPIa8cwnIXxmbUdmyiqkZyM1R4=,1,0,,4,2016-05-21
gBnWlSMc+gCCHtDtKWJ96SZtUVA1ojIW0CPd6zW6NxA=,1,0,,4,2015-10-10
rUpeH8z6CufuG2Rl2TCTSpGWvq3f/oyAVF7SbXjg+6g=,1,0,,9,2015-03-22
rSwaleps8420tiqkQF11h11/8kwULSbAAI/KRYtqFJc=,1,0,,3,2014-04-13
Lb4S+Fp+34vbJIsOXwi2dBL/vLqVUAkijtNySntxa1E=,1,0,,3,2014-04-13
XHmrHkzsOR4cBYPvcG9dj2eChl9pENaB2Imo1cay3wc=,1,0,,9,2015-02-23
Y97N50b65FX/9XokddFMvhZYAN8MdI4xnhrdg6ujQn4=,1,0,,4,2016-11-18
JrC5owzrxnhUktgLkWetyGYXj3iLwYZyB/lRPL6E2IM=,1,0,,9,2016-12-03
Ew2a5RdhBBwdCFitRbgD8DZxrfY3x6bsXOK9LfLvW20=,1,0,,4,2016-03-29
YCEa9JKGNIzjhXmRU3VxREkx3ZluOUEaAkp28HxIZ14=,1,0,,4,2016-04-04
wBF4HQdjbWGKo6SXZxhIveDZKOnnBtONkM80Bah4xTs=,1,0,,4,2016-04-06
y/pyf5/fDEBFUsjMogyf3OLD1Oyg7ozbDakODTJdsv0=,1,34,female,9,2013-07-18
sgPBvjutfjMqMh4IFI/HVn+o0sC9rRx7jqrWIN6HGLk=,1,0,,7,2016-06-05
0nHZyfb0L8CvZfc6FgrioSzdLlyiBCz3SlNe5uJHoVQ=,1,0,,4,2016-06-13
yZnyRzCMDkuRcNwyzssdYvFLtZo2bKl8JgH8dVI1y6s=,1,0,,7,2017-02-12
MpaB8VvSBNckje2yKL2p95fb8KCTkQ6FuA00pwDOHt8=,1,0,,4,2017-03-14
DE+y2rd6s76BypSo3qVMQLrpMBJ39j1LysBJ+tuanLY=,1,24,male,3,2014-12-28
EoLuUzXyBExBrYgUnMskA41wZE6d4S+wVQScxPD7xR8=,1,0,,3,2012-07-20
lb/UboTga2MsWb1dN4ZNelQraZMk+1Bl3V83UrtdgRg=,15,25,female,9,2007-10-07
qGieYzec2zK9V0uvMI/xu4taxYW9ZdpVzTcoLWh4yU8=,1,0,,4,2015-11-04
z0Kb4vW+Y65yffW1RotVm7qe9aRVdTqw9CHRG/otQUo=,1,0,male,3,2015-01-06
eVJLJia+JONBvF2gUSA9dWO57IsJbpYQFyX+/DR7upM=,1,0,,9,2015-02-06
7FAaTjrHe0w+EoQnEr9rBAAA1AlnHF0XaKN9g8m9Lck=,1,0,,4,2016-11-06
nceaWt8CVCWeQ4vNjxyNzx4ItUZf7BKdfkxwyTLmjzg=,1,0,,4,2017-03-14
dW0DHwCuor3Arq1fU4BUcREm9qFLLNdOBSnbTKB8QAw=,1,0,,7,2015-01-16
EY/9DQVUqDpmrU9TKLSsQ/t4wvjLsskbBV3UPPaNwgo=,1,0,,4,2016-10-01
+zwEX6CqXL5DbE+OBIpggU7BWom1Ws2Pu/HqA2Df/rw=,1,0,,3,2014-03-14
RB4/UA1IqcqanYUuXk6Grd6NsTwgjMK2CZQ1w0gp/xk=,5,29,female,9,2009-08-31
fukCDHbq8uTnel5VXrY8FvuSBS/uPlNgQe9pam3cVjU=,1,0,,4,2016-12-09
uOwz8rSwopYvTR70MHoP5nUUUuT5BbHg8UMEMSgC1QI=,22,18,male,4,2017-02-18
gWMDS3RdO2raX+zC7YN4TuJe5NpaPdVzMCNO83C0078=,1,0,,4,2017-03-08
0aU/Atbnr/gjL16IC9CaxC9TkC5sTOxiMuf+Z2lUz10=,1,0,,4,2016-12-08
nxxI9+xYFiVkJFMnDuhYosbpVgtq1cY6MtOOZokU3CQ=,1,0,,4,2016-12-28
r8TpaENHPi94UGvyWGyXWPmnoEsITL+owy1ZtwOf3XE=,5,27,male,9,2005-10-07
wJCidd2qzPRToYhmak/ctEOVnCaPNwKJwYXQWxo8cLI=,22,0,,9,2014-07-03
5XXnezuLDn1ZGlUW4HKHQfEq7MQhYvl/oqNC53WqUxQ=,1,0,,4,2015-11-30
fwX2ixpkavDV4dF4mJ9u8R+vZnuRtoBx3FXr1DxviLg=,1,0,,4,2016-06-18
YDgYpZg9gMB/uFsIaEvOgAhB+k+1efrsu20oLCj+mT4=,1,0,,4,2016-09-14
4bRsecuIKSQ6KjDgHQYEjlXPjRDhQfuoIEmQTJfpT/M=,1,0,,4,2016-03-30
p9qD4n6eIEfPPa/LXYAr+PiDBMAwRWUoimTDI1nmJtM=,1,0,,4,2016-04-01
92aLUaPNGfmyjRxS8ELhTvDJEPu+RV5NymDMK8FizyE=,1,0,,4,2016-12-10
GDHIWZiZJWkeNAxn2igQqiMcuY/w79HpXgHZ5YSUyZs=,1,0,,4,2016-05-08
jigxERlyf6Ju3JZmgDAtTO5i03Mf7Ogq3XNgImtYDzQ=,8,21,male,3,2016-06-19
8DH8m6QOTe0AJeXxSyilZgZxK6kzSX7/Q0quP6Rrtrw=,1,0,,4,2016-06-15
PrhlZNOVHQ7QclIsPfKIyGVeKPhOA345xuaVe5jNrjo=,1,0,,9,2016-07-26
l0u2m1ea67JRs5Cls/IVw8VJW3am0YMdUs6ObQHw0QE=,1,0,,4,2015-10-24
8kOxBxKhTWUVpsOOzQfM+d7K6FeBlGxclr8WMtTMT3g=,1,25,female,3,2013-01-27
ucYRAgwrGQRF1g8vws/N80amo+bLYAMkB/cKvmf6NyA=,1,0,,7,2013-02-19
XkbUsAVRdRaPi+lW1Qo0d0Oxl/Q9Ef0dsyc4echY9gc=,1,0,,4,2015-12-05
4Me+mLwFr5uNCcr+1kuwtmzgCokpJSio9lbeSgO+izw=,5,31,,9,2015-06-22
ijU7GVMnPtBjW8ojFvZgu2S1Nk9EvrBTDc0Ajjot6B4=,22,32,female,7,2014-08-27
qsEIatWg6CjOAZOJgVtfByXGJQi7pa4Ho2MdOzhi5Aw=,1,0,,4,2016-06-23
xqT99mtBZWD1dB2i+jAPsYKOKKIukaCKlIlMfnRwWiM=,1,0,,4,2016-07-07
1vss+B3/SGILS7FiWpPk3YA5i7m1+M8iUhx60G6+mxY=,5,28,female,9,2004-08-20
OvalqpPWfMfpWDuHuYfSaWjIuloxVC6FjDH5u7leaZE=,1,0,,4,2016-08-20
Qey3s+M0AdUvv5ogv/2eiEvdWsSZ+N61FDzATNvrvhg=,1,0,,11,2010-10-06
juNAPRafZUSY0y35lIP8dYMiQZwsan7pHFbP8MgIhVc=,1,0,,4,2017-03-01
gpjH7HfwRDspu5hAxwgYL5VoN4z1bgdeDw3AhowPUSY=,1,0,,4,2017-03-18
aJAbW793t1LIqVC6E7E8XScsIAmBu7qxysxcGndWEuM=,5,24,male,9,2012-02-28
8j4sS3Id3CFMB40jJZvj9lMoGOy2RuthvC7GJrHt5nI=,6,27,female,4,2016-11-16
vIRkmVL+dmahxkd4UJCZyLhwKDDAaY745beY0D/Uymk=,15,28,female,7,2016-04-09
oQajtWsG6wzpuK7Okg8CUiazc0pQSq24ytHz4hRDeSo=,1,0,,9,2015-09-22
zPQkYloEVOrdsQqnKRVIRDxYpNT8SMts4wEqhjJrnjE=,4,25,male,9,2015-09-28
VHbktR7AuB/dtFPORUZ0H+k2h84D+CiXgc+HcTKMogU=,1,32,male,3,2014-08-31
gjqBFT576hzxfJGbzUOpNbXoobqWQnLkSA67hIAT3hs=,1,0,,4,2016-01-30
341k60VI/21JWyWUw2zliqV/OYfo+QZrv9NZXuWTm9M=,6,21,male,3,2015-02-06
nLR6Rj9DARP2ap+tjb7vbSbgWRTwK3EF/emICRNn8BA=,5,44,male,3,2014-11-11
jqdOreATgCR/PWDtH75ccHex5QcQhSw2wVGMjX99Bfk=,1,0,,9,2014-12-13
Au5RFY0lC/7Fg2MC7XReWNDyJ3VqNkU5PnpgCDJ88Nk=,22,22,female,3,2014-03-20
bWREjGZvhpEOveAl74+nUPb2UT50FmOEABqPM4D/9bw=,1,0,,4,2016-09-11
271qBd32ey7SfZXJFs95mrITSLzkfpb1xSNfg3EKVe0=,1,0,,4,2015-10-13
pC78L4Q7mylNzr3XL7cRLI7Gji0iiAbFihCPqXi7Jk8=,1,0,,4,2015-10-15
r8ytHWR2vJPJTBCIichTAfu1lAvS/gFPCy+n2jcPKeo=,1,0,,4,2016-11-22
0allkx/pFjhl55ICpW6z9mBgB5AiKCzTwIWDYOvJQ3c=,1,0,,4,2017-02-19
PRJ3TPjsK9V2ptPjVPvKcEAy1hWt8JaAaKMhLlpuXBw=,1,0,,4,2016-10-30
JT0G5LJD4aD3lw3Ozh2B1L9fO7Spx6QScH04KislK44=,15,20,male,3,2012-07-04
EYx8u1LFMVlr3uNICa1ArNV7A3c8JE/6++XM8wgF6g8=,4,0,female,3,2015-03-20
TN4fVDvOxcB7n0bE2awpMFJLdKuDADw6oSXmszld3hY=,6,47,male,9,2014-11-24
za/QDFuNRQk3U8Z9iO1/o2ldanmQi15ene8zye26oOs=,22,28,male,3,2012-01-08
Mur8mGIsgye2jKZqItcpAS9zCDhTp2u/gCuCoBQMOlI=,1,0,male,3,2016-01-28
wlVYchivajPpOwTbmlxXwO93M1Vp2KsH1C82yLEoc1c=,1,0,,4,2016-01-31
KqH0B1MAuOwpHtKcVEAYiwuqEXJUOkDQ2RbfLgJT5Rc=,1,0,,7,2011-06-04
KBoVFPRxUFtYeyBYDurVpnBAhdIbtJtGUlUCI8fl+bo=,1,0,,9,2015-08-16
erb8I7hnNpXheRmIOgBN/TBlpJ7+9eoPjUUDgj6BpOY=,6,28,female,3,2013-06-23
goz0TFKD0hr5sAaFhzEcs9vWvDdWLobtFnnRt2RyrUg=,1,0,,4,2016-12-03
NPz2cztLGqp1CIjs1xoU6/9vhvNldo+Zu3/VB/dC4wk=,1,0,,9,2015-04-10
3wHK7VVLLPnOBaoi821emTsEjWW+2tP0ODfebrKL004=,1,0,,4,2016-03-17
as+8C1GjW5zNT9WI8/oLzqEQ4Q32MTUogxtc/QY+nOs=,1,0,,7,2012-01-13
H0+uGjuVgxQLfLqacML9bt4ze298Vd5DBzDDTHDftWs=,1,0,,9,2015-01-16
IS+xIpMgcz2ukrXj4JjAg9HYrpUJUk/eJekyYqbYvEg=,1,0,,4,2015-10-17
XSSUWlbE8pCmi0lMIdf9y4XQYhsNVBnh2CQgja0bHN4=,1,0,,4,2015-10-17
y24VNbEV5+pyb+RlZ7Lf2vM17OgxkdfKb8wWit33Fh8=,13,18,female,3,2013-03-30
uS1WVewnycFjYDFMZeo1mm5Zf1KzMNmo2aewY9daGpE=,1,0,,3,2013-06-14
CjJadIe/OlvAvsYeJA2HtfOgBPzCknCptbVdr8K+S88=,4,28,female,9,2015-01-05
RGNvc8r0mFRNOWl5xNFfL5fD1VzHGbin/nnDHIhM+7k=,13,33,male,7,2011-01-25
xS9n0kOsL1geqGNuLtZrsL8gN7ETQNz1fGCWKHtZ6x0=,4,103,male,3,2015-07-06
g723Fu/mVi1apR8E8vef12a1QfKytVzX+DPD3X37GiU=,1,0,,4,2015-12-02
yWoclxx0j416xCPo/PycyGMuCBqsgBlwKxT7BGWmo+U=,13,32,male,9,2005-02-21
qVW1NEDg4ztNhoMJHJwMRAISzVcgQp8rg8M464kg+ks=,1,0,,4,2016-12-30
1ikCwgUd+efjGCsFbUzov/fDTTOQTV3tm/DMNkCmd5c=,4,37,female,4,2017-01-01
h7u3X8XHVOfX12SMPz9fVEaWLAqdRI+sDY21VaXpLNA=,1,0,,9,2017-04-17
EGqAhmPK74k7umV6iiP1NwAM62XcWz+f/B0NWCggjvo=,22,69,male,4,2015-10-31
YFvt9UejE5YYgD8ogqTigVXcg6p6XdnYE7udySY1wXQ=,18,0,,9,2011-12-29
3+a2J8N7jflk0PE147jg6AN6Mbs8NbL+O1h2tG9QGrI=,1,0,,9,2015-06-19
ph6SXSpxZrpOsFUtGYgQFgLY6UX1eZPlnVCqi3iiysQ=,1,0,,7,2015-12-07
nXAesBIpG1FWd13GjMowSbNRgQsoxuuJvDp5BnCM6Ng=,1,0,,9,2015-07-26
HkPZnDCyIvAqOcTeF+pHfELC5VxWmTv/Nm2DxlYovfE=,1,17,,4,2016-12-14
q2g7gEwSb1pn0JsqoT0rgvR4AcVAH2jdScbipzdMIvE=,13,27,female,9,2011-09-17
3e0l532I9Vr4AAMMRw9mtU9+8Zn3sLeAID5H9Vt1Ub4=,1,0,,4,2016-09-15
H+ldtcfEKGFkCN0JpHFsKu5MI7UBYDe5K82k6jPNImo=,1,0,,7,2011-08-27
VW7XVjC+ZW8J4NIw+tKvUFF97/bvzrb5cmMQ72ecnOY=,1,0,,3,2012-07-06
cThSG/iSGq4QoeIBH2Z/x9qvuvxTfOyGB2RvdmROhXU=,13,16,female,4,2016-06-10
t0J/hsz/kBsCxs1IG7PgFgWw8u5A18U8eDiy9pew58g=,1,0,,4,2016-06-15
rtsuKCm0OrG520XjmRR/pvPp7I+bD3ptby3kwIdv+5I=,1,0,,7,2016-06-04
JW/heQ8Y4qF8ZPi88+1iRq/69ghEKxvBXguXVnI7p48=,1,0,,4,2017-03-05
/MCcct/62Q4mm6ivV9dZ5wetIVD5ADFjLfpfR6z4v7k=,1,0,,4,2017-03-16
vReyZ4BmRtDbE9qAcZOA2zjGAbDDCG4HLk6Jspn4+nQ=,1,0,,7,2016-12-04
kpA6onbQ2TJ4XLZxASRNajbgKt3toaq828jzuHPzJE0=,1,0,,4,2016-12-07
ToBPcrNPUBMqbL1k+u5sYIWTaxnLRWyJDeffK60mzeg=,1,0,,4,2017-03-19
4Dv8nndf3P2d8ISzLgMFgQV/p3rKhxepsancxZgVi4g=,1,0,,9,2015-02-10
tCb0ONf0XtwmUgkE/pFaTy/vfB/SUKbDa8W9iDKa1Gw=,1,0,,9,2016-06-06
NBh6g0uLCya56fEB9kewtzm2TuYnLH2qr/O1oUi/LHY=,5,30,female,3,2015-05-04
V3lW1YC8nEVwNC+RyHTZ0LvqrT7VuWer/d2OuTZlIKY=,1,0,,4,2016-10-16
MaH4ikHpFfyClQFtQ5/waRIxxSLKIGwwRP3EBbwlO2w=,15,37,male,9,2008-08-12
kCqLlt5uJjKp/Dxj+se+FrMz622deeZ0YgBYxULza08=,1,0,,4,2016-11-14
2KiD3qMFHBL3NjZpAw7GL7V1QR625VIghxJdhP4ze6M=,1,0,male,3,2014-09-30
TL/nWAedTbqSj7v7I2XjNlONHDbgTPrQ/37pNlahrGc=,5,24,female,3,2015-07-07
RHb0YIpdrLPdrqwChbeD1WqIpVN/xicY5+HeAUbRSh4=,8,24,male,3,2015-07-27
qQUoDgpxDulnQ++0gIBr0QS5G12MrY2jlfOHuPMEIdw=,22,25,female,3,2012-11-17
Hz0tIG5rGxfrHDhfBRf9pnX3SUODXjzizpLlP+ad2kI=,22,0,,3,2012-12-06
B+YxXLiOhMTj5WmM49GSnOU7W/VOyTzSeriY7XhYthg=,1,0,,3,2012-12-31
5+ap4RC4seytDsiqXT5eX0tOWwLPQs9ojk1IEBm2PSo=,15,40,female,9,2007-12-07
nWnBdevyn+ytSxA1DpYRIuCwwW5G4Z3BFMi8+ozes3k=,1,0,,9,2015-04-07
AV4KcCTjCRaQUCl9fKvikVYUg1xHdOaS8Vdl6dOSgtA=,1,0,,7,2015-11-27
Kf7GgNI+8kmwoOeySsKpWEZJkd/3Ye/exysX+3jMIgo=,1,0,,4,2016-12-01
cfQyKoHjwkAfOc9RN0lrAedBxPPCL777YMmG8j1SnnQ=,1,0,,4,2016-08-26
lYX2vBaSRWgOYDqAx2eD3Vb+vLggD9lA4nJXyCQw9So=,1,0,,4,2016-11-27
ks585KEMq2qgm1nEbvEPwLmjEdfqlg6p5/CFhp83hK8=,1,0,,3,2014-06-01
ZPsw6d+/2H0E0P0Hi0rAj1TLjwnKnF6tsTRQ4aj7aPY=,1,0,,4,2017-01-30
wTWPqXPGa5WKO+Zq/W/D/f+n1Sa4zL9edtEHJnxg1lo=,1,0,,4,2016-05-08
/85dkwPaJ8phlIYjxLJvpHp5UShcXjprOti7URBs+Jc=,1,0,,4,2016-05-14
HAv8hb+6CJ1p71EjWDA1Wp3rAMf4F7Z894dPI/TzyYU=,1,0,,4,2016-06-18
+sxJ6MpBz84zzv/3kJ8g2/efV4irpfPIz5XjwBYx8IE=,1,0,,4,2016-12-17
QZpmEiX6pBXqIOLcM0VL9KJA+sbcFqew2eSkUiixJsk=,1,0,,4,2017-01-14
roX/53cKdNQMFwratjzk0uvUeEljMNnq7HDfwXCEHZM=,1,0,,4,2017-01-22
4gejVxmVZG1n0hLJ8k/4absr1rwYOW3zzweRcSt76co=,1,0,,4,2016-11-20
VAiRC+Z3Z6AdIOLwC04YsawMSpwcLLsSpVWXRSLZ/jQ=,1,0,,4,2017-01-02
OVuxvB76aui3PAcuNIina3fOo7e2hLyibrdjTzDazpU=,1,0,,4,2015-12-12
irRv19uucIEP+UsiSIU+xO2yG4cfOKXs8Znkk79W7R4=,14,20,male,4,2015-12-18
7e4J3ShpYlnYZbcFVX3w9sEQblgcdZVOgCitkcx9F9E=,6,19,female,3,2012-12-22
RBkMkGYKasp2NVwcuyZQEzYPzeg5vHNxjVCwi89Met4=,1,0,,4,2017-01-26
GNMkpQWjLAwiu998cebuUN94FFL1OWHZ+Eb693boeXE=,1,0,,4,2016-12-19
yYh6q55RugF3cvQqNUaRQTsLDx9ixo71uiz3PyL1/3M=,1,0,,7,2015-09-21
kwsIWQJEqlpqOC6Ud8aqafZhDn8GEJGnnqWPMgnp4p0=,1,0,,4,2016-09-11
OSJmfN/QCItg7DOB2OTrY3TJZOf8kHQ+J0zbTvgSjys=,1,0,,4,2016-09-13
78ib2K+LdTkuusszAQGIB2RZf76CiwA2+eSlJ/JHp3o=,1,0,,4,2016-09-26
XIna35iFGXDihBfECUrQsM1zo49YOmyiqBYXgK0dQwA=,1,0,,4,2016-10-29
7XKUChyYvjixGh4NBKAfyhRYMrnu/QxK6AlU2avv3Xs=,1,39,female,3,2014-10-07
yKA53qNjLw3vPjKD//+yYoJvv6XaWz7bRVScDWVAqQI=,1,0,,3,2014-03-29
k9Mst1Rcq2MIX3lvrAgd0Osq+ifX5XGuMC6M3ck8AjQ=,13,20,male,9,2014-03-31
/vvVvBYuBC9n2dLLYWDqLdMbT3iwthAiRmjuV6Axxt8=,1,0,,4,2016-03-05
MSrLvhv/s9zRpuJR2jW3vw+GVhJjdkr2UHEtUbcpzjA=,5,27,female,3,2014-11-06
YeI59+Zesj5jK8Plwoeoefqk8KqWPvUdGfCJOxoizcI=,4,21,female,9,2009-01-29
0xvqYw9+UYitwJ8cu3YJqi8+H9N90aLmr+PmNU2dHgY=,5,17,female,3,2013-01-19
6MAbuVvXJm21tsdj5byUt35YrAsPo7qT5URZWg35/nc=,1,0,,9,2014-02-26
ilY1/xaDAaCcMQ4+hlo7+CB5PILsA4QPpZ7/Vl7MC+0=,1,0,,9,2015-02-04
DGS54X0gQo01Tkh3c8iu0LPPxe9QLDcrRRUez2Xn+lw=,1,0,,4,2017-02-19
ZImtuMbQvpf8wZaO15ep+uDnWKVuZ/hvlWAGrBx1NT0=,1,0,,4,2017-03-16
QPphPf+g/LX1Kr+ABlyTp+KOfMz+7SdbsUteTntG0Cs=,5,32,male,9,2014-08-01
Gn1ROXsyQyhzhe7op5Tf5Im2h7pOVUvrfome1mbw8mw=,4,28,female,3,2016-09-21
QUJBqKWJGUhUjZNXuEVzJHfGz7aTBuxOvQ8uTdgsAsQ=,1,19,male,3,2017-02-09
wFmxpdQ9/F0S2raK3KGlIEYCMH+wuPlTZ1+CQIbnNHE=,1,0,,4,2017-02-27
5HcrzNIoMq6iY1ikCjZXwgWSlR3+bfnQn8GJyWp0e2o=,1,0,,4,2017-01-04
4883MeQY3wbTCpYZjLoDdbLkHUnrVQ1aIb1u/BGltPg=,15,46,male,9,2007-03-23
N636FYsj7SWB2O34MBzgR8I2yrI5wMdXUPXwLMGw5Tk=,1,22,male,4,2016-12-09
UtndytHNkqQv1U+01JzJs5gmgexKQ5B+mdZ7WfDkM4Y=,1,0,,9,2017-03-23
6ONCaHhUqdHT+q8AkT8Lm4RtAiwk3W0xQwgrTmIF1Xg=,1,0,,11,2012-02-10
Y5EDZKmUrPhuMH+M82ZmKl0zsjxQylJkGt2LSlLzJOs=,1,0,,9,2015-09-23
Ei9x30LenSaz2G0gS9JivxpYjd3EDBoH9lfNAUh5b3s=,1,0,,9,2015-09-28
undXuDbncME3R8kEoNxA+uuvxzcOILP1T0Wpk5qr8Qs=,1,0,,9,2010-07-06
gGSkFcCe6YY2KbUHUl8csOrdR+aNu5Yx06j4cnK9l7I=,1,0,,4,2016-10-09
WSZSRM5Jn7SqLFV2Jk43mmjPaCz0kwvEKipmIREgnWY=,14,21,female,3,2014-12-21
cwBVm/GpsxaAGBduizAbe3/006/lnIUOwS6lMdjowlg=,5,22,male,4,2016-03-20
4CC0CJhkedmFmUiahh4vC032zPXtcHF8BJ7dID7j3VU=,13,40,male,9,2016-03-28
u1JYJYrIq5lukivdfc36aZFEUnbsRTXG7+ruehjPB8o=,1,19,female,3,2012-12-26
bI6+Slu8zsMcz19jNuUl00ZMHsO55Wi43AY4CPbjfNU=,22,28,male,4,2016-08-09
nuavcDxsSvC2tAqLv1qsDvsOeHbjzz20FcUrbMjzIzw=,1,0,,4,2015-11-27
IgHl/eOTiF1iZOYCbqqGuA3e5xnftKnNEm39uCOilys=,1,0,,7,2016-02-20
iFb8OfZ5lR+dj8rJ0xx8bQS09/KgFAjRJIvNtFOlbM8=,1,0,,4,2016-09-15
A6MC4riM8Io3uQxBR/gOjwdV3p4QFXju9Wpq5qcqMq4=,1,0,,4,2015-11-18
eKpmjuo1sO0w7TQGvyq8rpQpuEmam6P4ZzqtYDnR6sQ=,1,0,,4,2015-11-21
lZa0l0nTOIJZnG/XTjP+N08tX7aoaa7JydxZ49yqVH8=,22,24,female,9,2015-02-07
q6x766vwnOADSG0TV1heEA/FOKZmB8w0UuEPtqjH8xI=,1,60,female,3,2015-02-16
C32YEm7UPGltKAvIAbvOZFRMdGRR6/v6mbCzuFEwxEU=,1,0,,11,2013-01-20
pkH+BeGbE4ub8gPC9CKngTjR0PZ7OJEH611jEQXXspQ=,22,0,male,3,2013-02-15
D8BuC4KR5NZmc1SUMlcn8WujGsShWKdzZWQuEJD3RsA=,5,32,male,3,2015-06-17
NARUm+TL1xAJIh8R8lFNeGyJruUQqgKj5T2zFd0ndl8=,6,21,female,3,2014-11-10
l4wgtrq7AjJ2MjX3dZSwywgQmlIHJOFE/WdCcDcg2u8=,1,0,,7,2016-01-17
uya1SqW1MVwh9O7COLFiZ9Tyh09R46OzZcoz4C+i/G8=,1,51,male,4,2016-01-22
Kf7KkksywOmHmenHRfwedtlZ+FRaMhgUeRJzMhMtITM=,1,0,,4,2016-01-13
